,img_name,label
50,imgs/CIFAR10/Mixup2\img_50.png,"[0.0, 0.0, 0.0, 0.02687893435359001, 0.0, 0.0, 0.9731210470199585, 0.0, 0.0, 0.0]"
51,imgs/CIFAR10/Mixup2\img_51.png,"[0.0, 0.7195677161216736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28043225407600403]"
52,imgs/CIFAR10/Mixup2\img_52.png,"[0.0, 0.5558426976203918, 0.0, 0.0, 0.0, 0.0, 0.44415730237960815, 0.0, 0.0, 0.0]"
53,imgs/CIFAR10/Mixup2\img_53.png,"[0.0, 0.7133609056472778, 0.0, 0.0, 0.2866390645503998, 0.0, 0.0, 0.0, 0.0, 0.0]"
54,imgs/CIFAR10/Mixup2\img_54.png,"[0.0, 0.04482666030526161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9551733136177063, 0.0]"
55,imgs/CIFAR10/Mixup2\img_55.png,"[0.04812237620353699, 0.0, 0.0, 0.0, 0.0, 0.9518775939941406, 0.0, 0.0, 0.0, 0.0]"
56,imgs/CIFAR10/Mixup2\img_56.png,"[0.0, 0.04019215330481529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9598078727722168, 0.0, 0.0]"
57,imgs/CIFAR10/Mixup2\img_57.png,"[0.0, 0.0, 0.33475205302238464, 0.0, 0.0, 0.0, 0.0, 0.6652479767799377, 0.0, 0.0]"
58,imgs/CIFAR10/Mixup2\img_58.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9272093176841736, 0.0, 0.0, 0.0727907121181488]"
59,imgs/CIFAR10/Mixup2\img_59.png,"[0.8392029404640198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1607970893383026, 0.0, 0.0]"
60,imgs/CIFAR10/Mixup2\img_60.png,"[0.7322880625724792, 0.26771193742752075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,imgs/CIFAR10/Mixup2\img_61.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
62,imgs/CIFAR10/Mixup2\img_62.png,"[0.0, 0.0, 0.0, 0.0, 0.8723497986793518, 0.0, 0.0, 0.0, 0.127650186419487, 0.0]"
63,imgs/CIFAR10/Mixup2\img_63.png,"[0.0, 0.0, 0.0, 0.12697723507881165, 0.0, 0.873022735118866, 0.0, 0.0, 0.0, 0.0]"
64,imgs/CIFAR10/Mixup2\img_64.png,"[0.03222116827964783, 0.0, 0.0, 0.0, 0.9677788615226746, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,imgs/CIFAR10/Mixup2\img_65.png,"[0.0, 0.0, 0.0, 0.0, 0.40854957699775696, 0.0, 0.0, 0.0, 0.5914503931999207, 0.0]"
66,imgs/CIFAR10/Mixup2\img_66.png,"[0.5470317006111145, 0.0, 0.0, 0.0, 0.0, 0.4529682993888855, 0.0, 0.0, 0.0, 0.0]"
67,imgs/CIFAR10/Mixup2\img_67.png,"[0.799164891242981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20083512365818024]"
68,imgs/CIFAR10/Mixup2\img_68.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2215515673160553, 0.0, 0.7784484028816223, 0.0, 0.0]"
69,imgs/CIFAR10/Mixup2\img_69.png,"[0.0, 0.0, 0.0, 0.2753637135028839, 0.0, 0.0, 0.0, 0.7246363162994385, 0.0, 0.0]"
70,imgs/CIFAR10/Mixup2\img_70.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
71,imgs/CIFAR10/Mixup2\img_71.png,"[0.38834160566329956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6116583943367004, 0.0, 0.0]"
72,imgs/CIFAR10/Mixup2\img_72.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9270785450935364, 0.0, 0.07292144000530243]"
73,imgs/CIFAR10/Mixup2\img_73.png,"[0.0, 0.0, 0.0, 0.0, 0.8614366054534912, 0.13856342434883118, 0.0, 0.0, 0.0, 0.0]"
74,imgs/CIFAR10/Mixup2\img_74.png,"[0.0, 0.0, 0.0, 0.6400243043899536, 0.0, 0.0, 0.3599756956100464, 0.0, 0.0, 0.0]"
75,imgs/CIFAR10/Mixup2\img_75.png,"[0.0, 0.0, 0.0, 0.0, 0.4632658362388611, 0.0, 0.0, 0.0, 0.0, 0.5367341637611389]"
76,imgs/CIFAR10/Mixup2\img_76.png,"[0.8227767944335938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17722322046756744, 0.0, 0.0]"
77,imgs/CIFAR10/Mixup2\img_77.png,"[0.0, 0.0, 0.9843279123306274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015672095119953156]"
78,imgs/CIFAR10/Mixup2\img_78.png,"[0.0, 0.04815823584794998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9518417716026306]"
79,imgs/CIFAR10/Mixup2\img_79.png,"[0.0057345484383404255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9942654371261597, 0.0, 0.0]"
80,imgs/CIFAR10/Mixup2\img_80.png,"[0.8915683031082153, 0.0, 0.0, 0.0, 0.0, 0.10843168199062347, 0.0, 0.0, 0.0, 0.0]"
81,imgs/CIFAR10/Mixup2\img_81.png,"[0.0, 0.0, 0.0, 0.9763429164886475, 0.0, 0.0, 0.0, 0.0, 0.02365706115961075, 0.0]"
82,imgs/CIFAR10/Mixup2\img_82.png,"[0.0, 0.0, 0.0, 0.13643351197242737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8635664582252502]"
83,imgs/CIFAR10/Mixup2\img_83.png,"[0.6768856644630432, 0.0, 0.0, 0.3231143653392792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84,imgs/CIFAR10/Mixup2\img_84.png,"[0.8206596374511719, 0.0, 0.17934033274650574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,imgs/CIFAR10/Mixup2\img_85.png,"[0.7020777463912964, 0.0, 0.0, 0.0, 0.2979222536087036, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,imgs/CIFAR10/Mixup2\img_86.png,"[0.0, 0.05316267907619476, 0.0, 0.0, 0.946837306022644, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,imgs/CIFAR10/Mixup2\img_87.png,"[0.6636382937431335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33636167645454407, 0.0, 0.0]"
88,imgs/CIFAR10/Mixup2\img_88.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4799637496471405, 0.0, 0.0, 0.0, 0.5200362801551819]"
89,imgs/CIFAR10/Mixup2\img_89.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.9649288058280945, 0.0, 0.03507121652364731, 0.0, 0.0]"
90,imgs/CIFAR10/Mixup2\img_90.png,"[0.0, 0.7780045866966248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22199541330337524, 0.0]"
91,imgs/CIFAR10/Mixup2\img_91.png,"[0.0, 0.04072584956884384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959274172782898, 0.0, 0.0]"
92,imgs/CIFAR10/Mixup2\img_92.png,"[0.0, 0.900735080242157, 0.09926491975784302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93,imgs/CIFAR10/Mixup2\img_93.png,"[0.9185032844543457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0814966931939125, 0.0, 0.0, 0.0]"
94,imgs/CIFAR10/Mixup2\img_94.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.427180677652359, 0.5728192925453186, 0.0]"
95,imgs/CIFAR10/Mixup2\img_95.png,"[0.6463289856910706, 0.35367098450660706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,imgs/CIFAR10/Mixup2\img_96.png,"[0.07528605312108994, 0.0, 0.9247139692306519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97,imgs/CIFAR10/Mixup2\img_97.png,"[0.0, 0.0, 0.0, 0.3230794072151184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6769205927848816]"
98,imgs/CIFAR10/Mixup2\img_98.png,"[0.11674629896879196, 0.0, 0.0, 0.8832536935806274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,imgs/CIFAR10/Mixup2\img_99.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7447539567947388, 0.25524604320526123, 0.0, 0.0, 0.0]"
